PERIOD A PARAMETER,PERIOD B PARAMETER,ACCTTREE LEVEL03 FRIENDLY NAME,ACCTTREE LEVEL04,ACCT,SPD KEY CODE,SPDTYPE,FUND_CODE,DEPT_ID,PGM_CODE,PROJ_ID,ACTIVITY ID,SUBCLASS_CODE,GM SPONSOR BUDGET,BUDGET CONT,BUDGET TEMP,BUDGET,PERIOD ACTUALS,FY ACTUALS,ACTUALS,BUDGET SPENT PCNT,BUDGET BAL BEFORE ENCUMBS,BUDGET BAL BEFORE ENCUMBS PCNT,ENCUMBS,BUDGET BAL AFTER ENCUMBS1,BUDGET BAL AFTER ENCUMBS1 PCNT,FNA ENCUMBS,TOTAL ENCUMBS,BUDGET BAL AFTER ENCUMBS,BUDGET BAL AFTER ENCUMBS PCNT,PRIOR YEAR ACTUALS,CURRENT/PREVIOUS,ACCTTREE LEVEL0605 SUBTOTALING,ACCTTREE LEVEL04,ACCTTREE LEVEL036,ACCTTREE LEVEL035
1,998,EXPENDITURES,OPERATING EXPENSES,497602 -- MOTOR VEHICLE SERVICES,12014330,12014330 -- NIGHT WALK NIGHT RID,20,10436,15642, , , ,0,0,0,0,1586.74,1586.74,1586.74,,-1586.74,,0,-1586.74,,0,0,-1586.74,,1924.54,0.82447754,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,497605 -- MOTOR VEHICLE CONTRCT SERVICES,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,326.55,326.55,326.55,,-326.55,,0,-326.55,,0,0,-326.55,,27.5,11.87454545,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,497605 -- MOTOR VEHICLE CONTRCT SERVICES,12014330,12014330 -- NIGHT WALK NIGHT RID,20,10436,15642, , , ,0,0,0,0,25139,25139,25139,,-25139,,0,-25139,,0,0,-25139,,27619.18,0.91020081,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,497607 -- MOTOR VEHICLE LABOR,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,445.05,445.05,445.05,,-445.05,,0,-445.05,,0,0,-445.05,,560,0.79473214,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,497607 -- MOTOR VEHICLE LABOR,12014330,12014330 -- NIGHT WALK NIGHT RID,20,10436,15642, , , ,0,0,0,0,10630.72,10630.72,10630.72,,-10630.72,,0,-10630.72,,0,0,-10630.72,,10983.44,0.9678862,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,497608 -- CREDIT CARD GAS,12014330,12014330 -- NIGHT WALK NIGHT RID,20,10436,15642, , , ,0,0,0,0,8296.62,8296.62,8296.62,,-8296.62,,0,-8296.62,,0,0,-8296.62,,13379.83,0.62008411,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,497608 -- CREDIT CARD GAS,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,125.91,125.91,125.91,,-125.91,,0,-125.91,,0,0,-125.91,,91.17,1.3810464,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,497609 -- MOTOR VEHICLE PARTS,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,224.84,224.84,224.84,,-224.84,,0,-224.84,,0,0,-224.84,,217.47,1.03388973,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,497609 -- MOTOR VEHICLE PARTS,12014330,12014330 -- NIGHT WALK NIGHT RID,20,10436,15642, , , ,0,0,0,0,3284.43,3284.43,3284.43,,-3284.43,,0,-3284.43,,0,0,-3284.43,,5255.83,0.62491176,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500100 -- IT SUPPLIES,12001303,12001303 -- CONNECTION PROGRAM PLAN,20,10440,69433, , , ,0,0,0,0,1312.1,1312.1,1312.1,,-1312.1,,0,-1312.1,,0,0,-1312.1,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500100 -- IT SUPPLIES,12047508,12047508 -- UMC MARKETING,20,10430,29569, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,29.98,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500100 -- IT SUPPLIES,12014693,12014693 -- UMC GAMES AREA,20,10437,15645, , , ,0,0,0,0,137.86,137.86,137.86,,-137.86,,0,-137.86,,0,0,-137.86,,81.48,1.69194894,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500100 -- IT SUPPLIES,12021440,12021440 -- UMC SCHEDULING,20,10433,15633, , , ,0,0,0,0,17.95,17.95,17.95,,-17.95,,0,-17.95,,0,0,-17.95,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500100 -- IT SUPPLIES,12031643,12031643 -- SF CAPITAL PROJECTS,20,10439,15650, , , ,0,0,0,0,736.17,736.17,736.17,,-736.17,,0,-736.17,,0,0,-736.17,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500100 -- IT SUPPLIES,12030742,12030742 -- UMC MAINT & OP II,20,10432,15632, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,1292.75,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500100 -- IT SUPPLIES,12014330,12014330 -- NIGHT WALK NIGHT RID,20,10436,15642, , , ,0,0,0,0,111.25,111.25,111.25,,-111.25,,0,-111.25,,0,0,-111.25,,181.79,0.61196986,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500100 -- IT SUPPLIES,12020401,12020401 -- UMC ADMINISTRATION,20,10430,15621, , , ,0,0,0,0,56.99,56.99,56.99,,-56.99,,0,-56.99,,0,0,-56.99,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500100 -- IT SUPPLIES,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,378.31,378.31,378.31,,-378.31,,0,-378.31,,0,0,-378.31,,2452.06,0.15428252,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500101 -- IT COMPUTING SUPPLIES,12021440,12021440 -- UMC SCHEDULING,20,10433,15633, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,31.79,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500102 -- IT NETWORKING SUPPLIES,12001303,12001303 -- CONNECTION PROGRAM PLAN,20,10440,69433, , , ,0,0,0,0,104.4,104.4,104.4,,-104.4,,0,-104.4,,0,0,-104.4,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500102 -- IT NETWORKING SUPPLIES,12001569,12001569 -- WIRELESS/CELLULAR,20,10440,73963, , , ,0,0,0,0,1087.27,1087.27,1087.27,,-1087.27,,0,-1087.27,,0,0,-1087.27,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500200 -- IT SERVICES,12001202,12001202 -- SMART ROOMS,20,10440,66582, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,302.5,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500200 -- IT SERVICES,12020401,12020401 -- UMC ADMINISTRATION,20,10430,15621, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,119.33,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500200 -- IT SERVICES,12001303,12001303 -- CONNECTION PROGRAM PLAN,20,10440,69433, , , ,0,0,0,0,1024.5,1024.5,1024.5,,-1024.5,,0,-1024.5,,0,0,-1024.5,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500200 -- IT SERVICES,12001569,12001569 -- WIRELESS/CELLULAR,20,10440,73963, , , ,0,0,0,0,780,780,780,,-780,,0,-780,,0,0,-780,,2649.5,0.29439517,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500200 -- IT SERVICES,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,1206.75,1206.75,1206.75,,-1206.75,,0,-1206.75,,0,0,-1206.75,,1117.5,1.07986577,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500214 -- IT CONNECTIVITY FEE,12020401,12020401 -- UMC ADMINISTRATION,20,10430,15621, , , ,0,0,0,0,2016.12,2016.12,2016.12,,-2016.12,,0,-2016.12,,0,0,-2016.12,,2092.32,0.9635811,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500214 -- IT CONNECTIVITY FEE,12030742,12030742 -- UMC MAINT & OP II,20,10432,15632, , , ,0,0,0,0,1466.28,1466.28,1466.28,,-1466.28,,0,-1466.28,,0,0,-1466.28,,1585.08,0.9250511,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500214 -- IT CONNECTIVITY FEE,12024213,12024213 -- UMC RECEPTION DESK,20,10432,15628, , , ,0,0,0,0,1466.16,1466.16,1466.16,,-1466.16,,0,-1466.16,,0,0,-1466.16,,1352.4,1.08411713,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500214 -- IT CONNECTIVITY FEE,12022390,12022390 -- UMC BUSINESS OFFICE,20,10435,15635, , , ,0,0,0,0,3971.16,3971.16,3971.16,,-3971.16,,0,-3971.16,,0,0,-3971.16,,4121.28,0.96357442,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500214 -- IT CONNECTIVITY FEE,12001286,12001286 -- EVENING PROG/ASSESSMENT,20,10430,68098, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,63.36,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500214 -- IT CONNECTIVITY FEE,12028972,12028972 -- UMC GAMES AREA I,20,10437,15646, , , ,0,0,0,0,2067,2067,2067,,-2067,,0,-2067,,0,0,-2067,,1679.4,1.23079671,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500214 -- IT CONNECTIVITY FEE,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,13548.6,13548.6,13548.6,,-13548.6,,0,-13548.6,,0,0,-13548.6,,14550,0.93117526,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500214 -- IT CONNECTIVITY FEE,12021440,12021440 -- UMC SCHEDULING,20,10433,15633, , , ,0,0,0,0,4630.56,4630.56,4630.56,,-4630.56,,0,-4630.56,,0,0,-4630.56,,3962.52,1.16858969,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500214 -- IT CONNECTIVITY FEE,12035037,12035037 -- UMC-BUILDING SP-1,20,10432,25997, , , ,0,0,0,0,417.6,417.6,417.6,,-417.6,,0,-417.6,,0,0,-417.6,,633.6,0.65909091,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500214 -- IT CONNECTIVITY FEE,12047508,12047508 -- UMC MARKETING,20,10430,29569, , , ,0,0,0,0,1076.64,1076.64,1076.64,,-1076.64,,0,-1076.64,,0,0,-1076.64,,1236.24,0.87089885,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500216 -- IT SERVER MGMT SERVICES,12000874,12000874 -- PANDA STU LEADERSHIP FUNDS,20,10430,62525, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500400 -- IT SOFTWARE LICENSES,12020401,12020401 -- UMC ADMINISTRATION,20,10430,15621, , , ,0,0,0,0,25486.29,25486.29,25486.29,,-25486.29,,0,-25486.29,,0,0,-25486.29,,2032.14,12.54160146,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500400 -- IT SOFTWARE LICENSES,12031643,12031643 -- SF CAPITAL PROJECTS,20,10439,15650, , , ,0,0,0,0,2350.05,2350.05,2350.05,,-2350.05,,0,-2350.05,,0,0,-2350.05,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500400 -- IT SOFTWARE LICENSES,12030742,12030742 -- UMC MAINT & OP II,20,10432,15632, , , ,0,0,0,0,3132.5,3132.5,3132.5,,-3132.5,,0,-3132.5,,0,0,-3132.5,,1137.95,2.75275715,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500400 -- IT SOFTWARE LICENSES,12047508,12047508 -- UMC MARKETING,20,10430,29569, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,816.66,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500400 -- IT SOFTWARE LICENSES,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,360,360,360,,-360,,0,-360,,0,0,-360,,12876,0.02795899,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500400 -- IT SOFTWARE LICENSES,12001303,12001303 -- CONNECTION PROGRAM PLAN,20,10440,69433, , , ,0,0,0,0,27233.56,27233.56,27233.56,,-27233.56,,0,-27233.56,,0,0,-27233.56,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500400 -- IT SOFTWARE LICENSES,12021440,12021440 -- UMC SCHEDULING,20,10433,15633, , , ,0,0,0,0,77.17,77.17,77.17,,-77.17,,0,-77.17,,0,0,-77.17,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500400 -- IT SOFTWARE LICENSES,12000780,12000780 -- PRIOR YEAR EARMARKS,20,10439,60408, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,6479,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500400 -- IT SOFTWARE LICENSES,12022390,12022390 -- UMC BUSINESS OFFICE,20,10435,15635, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500400 -- IT SOFTWARE LICENSES,12014693,12014693 -- UMC GAMES AREA,20,10437,15645, , , ,0,0,0,0,200,200,200,,-200,,0,-200,,0,0,-200,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500400 -- IT SOFTWARE LICENSES,12014330,12014330 -- NIGHT WALK NIGHT RID,20,10436,15642, , , ,0,0,0,0,20257.93,20257.93,20257.93,,-20257.93,,0,-20257.93,,0,0,-20257.93,,26705.54,0.75856657,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500500 -- IT MAINTENANCE AGREEMENTS,12014693,12014693 -- UMC GAMES AREA,20,10437,15645, , , ,0,0,0,0,3133.28,3133.28,3133.28,,-3133.28,,0,-3133.28,,0,0,-3133.28,,4700,0.66665532,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500500 -- IT MAINTENANCE AGREEMENTS,12047508,12047508 -- UMC MARKETING,20,10430,29569, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500500 -- IT MAINTENANCE AGREEMENTS,12030742,12030742 -- UMC MAINT & OP II,20,10432,15632, , , ,0,0,0,0,3945.74,3945.74,3945.74,,-3945.74,,0,-3945.74,,0,0,-3945.74,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500500 -- IT MAINTENANCE AGREEMENTS,12020401,12020401 -- UMC ADMINISTRATION,20,10430,15621, , , ,0,0,0,0,7024.16,7024.16,7024.16,,-7024.16,,0,-7024.16,,0,0,-7024.16,,22332.65,0.31452425,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500500 -- IT MAINTENANCE AGREEMENTS,12022390,12022390 -- UMC BUSINESS OFFICE,20,10435,15635, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500600 -- IT CONTRACTUAL SERVICES,12014330,12014330 -- NIGHT WALK NIGHT RID,20,10436,15642, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,4150.08,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500600 -- IT CONTRACTUAL SERVICES,12031643,12031643 -- SF CAPITAL PROJECTS,20,10439,15650, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500600 -- IT CONTRACTUAL SERVICES,12001569,12001569 -- WIRELESS/CELLULAR,20,10440,73963, , , ,0,0,0,0,24440,24440,24440,,-24440,,0,-24440,,0,0,-24440,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500600 -- IT CONTRACTUAL SERVICES,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,5954,5954,5954,,-5954,,0,-5954,,0,0,-5954,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500600 -- IT CONTRACTUAL SERVICES,12022390,12022390 -- UMC BUSINESS OFFICE,20,10435,15635, , , ,0,0,0,0,240,240,240,,-240,,0,-240,,0,0,-240,,240,1,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500600 -- IT CONTRACTUAL SERVICES,12047508,12047508 -- UMC MARKETING,20,10430,29569, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,136.17,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500600 -- IT CONTRACTUAL SERVICES,12001303,12001303 -- CONNECTION PROGRAM PLAN,20,10440,69433, , , ,0,0,0,0,21414.46,21414.46,21414.46,,-21414.46,,0,-21414.46,,0,0,-21414.46,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500800 -- COMPUTERS (BUNDLED< $5000),12031643,12031643 -- SF CAPITAL PROJECTS,20,10439,15650, , , ,0,0,0,0,8853.28,8853.28,8853.28,,-8853.28,,0,-8853.28,,0,0,-8853.28,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500800 -- COMPUTERS (BUNDLED< $5000),12014330,12014330 -- NIGHT WALK NIGHT RID,20,10436,15642, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,1388.18,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500800 -- COMPUTERS (BUNDLED< $5000),12030742,12030742 -- UMC MAINT & OP II,20,10432,15632, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,2327.93,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500800 -- COMPUTERS (BUNDLED< $5000),12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,3070.47,3070.47,3070.47,,-3070.47,,0,-3070.47,,0,0,-3070.47,,9861.24,0.31136754,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500800 -- COMPUTERS (BUNDLED< $5000),12022390,12022390 -- UMC BUSINESS OFFICE,20,10435,15635, , , ,0,0,0,0,1340,1340,1340,,-1340,,0,-1340,,0,0,-1340,,1413.85,0.94776674,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500802 -- TABLETS,12030742,12030742 -- UMC MAINT & OP II,20,10432,15632, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,1078,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500803 -- LAPTOPS,12022390,12022390 -- UMC BUSINESS OFFICE,20,10435,15635, , , ,0,0,0,0,2964.17,2964.17,2964.17,,-2964.17,,0,-2964.17,,0,0,-2964.17,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500803 -- LAPTOPS,12030742,12030742 -- UMC MAINT & OP II,20,10432,15632, , , ,0,0,0,0,1500,1500,1500,,-1500,,0,-1500,,0,0,-1500,,1899,0.78988942,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500803 -- LAPTOPS,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,993.42,993.42,993.42,,-993.42,,0,-993.42,,0,0,-993.42,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,500900 -- SERVERS < $5000,12000780,12000780 -- PRIOR YEAR EARMARKS,20,10439,60408, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,4555.53,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,501000 -- PRINTERS < $5000,12022390,12022390 -- UMC BUSINESS OFFICE,20,10435,15635, , , ,0,0,0,0,293.55,293.55,293.55,,-293.55,,0,-293.55,,0,0,-293.55,,305.54,0.960758,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,501000 -- PRINTERS < $5000,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,685.9,685.9,685.9,,-685.9,,0,-685.9,,0,0,-685.9,,592.01,1.15859529,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,501000 -- PRINTERS < $5000,12014693,12014693 -- UMC GAMES AREA,20,10437,15645, , , ,0,0,0,0,199.99,199.99,199.99,,-199.99,,0,-199.99,,0,0,-199.99,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,501000 -- PRINTERS < $5000,12030742,12030742 -- UMC MAINT & OP II,20,10432,15632, , , ,0,0,0,0,857.35,857.35,857.35,,-857.35,,0,-857.35,,0,0,-857.35,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,501100 -- IT VIDEO/VOICE HRDWARE < $5000,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,1091.57,1091.57,1091.57,,-1091.57,,0,-1091.57,,0,0,-1091.57,,6.99,156.1616595,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,501100 -- IT VIDEO/VOICE HRDWARE < $5000,12030742,12030742 -- UMC MAINT & OP II,20,10432,15632, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,69.99,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,501100 -- IT VIDEO/VOICE HRDWARE < $5000,12001303,12001303 -- CONNECTION PROGRAM PLAN,20,10440,69433, , , ,0,0,0,0,29.11,29.11,29.11,,-29.11,,0,-29.11,,0,0,-29.11,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,501100 -- IT VIDEO/VOICE HRDWARE < $5000,12000780,12000780 -- PRIOR YEAR EARMARKS,20,10439,60408, , , ,0,0,0,0,2640.5,2640.5,2640.5,,-2640.5,,0,-2640.5,,0,0,-2640.5,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,501100 -- IT VIDEO/VOICE HRDWARE < $5000,12035037,12035037 -- UMC-BUILDING SP-1,20,10432,25997, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,408.79,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,501100 -- IT VIDEO/VOICE HRDWARE < $5000,12031643,12031643 -- SF CAPITAL PROJECTS,20,10439,15650, , , ,0,0,0,0,7975.04,7975.04,7975.04,,-7975.04,,0,-7975.04,,0,0,-7975.04,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,501200 -- OTHER IT HARDWARE < $5000,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,153.12,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,501200 -- OTHER IT HARDWARE < $5000,12022390,12022390 -- UMC BUSINESS OFFICE,20,10435,15635, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,501200 -- OTHER IT HARDWARE < $5000,12021440,12021440 -- UMC SCHEDULING,20,10433,15633, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,24.25,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,501200 -- OTHER IT HARDWARE < $5000,12030742,12030742 -- UMC MAINT & OP II,20,10432,15632, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,1464.89,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,501200 -- OTHER IT HARDWARE < $5000,12031643,12031643 -- SF CAPITAL PROJECTS,20,10439,15650, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,501200 -- OTHER IT HARDWARE < $5000,12001034,12001034 -- ART PROGRAM,20,10430,65942, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,99.99,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,501200 -- OTHER IT HARDWARE < $5000,12014693,12014693 -- UMC GAMES AREA,20,10437,15645, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,501400 -- PERIPHERALS < $5000,12021440,12021440 -- UMC SCHEDULING,20,10433,15633, , , ,0,0,0,0,39.9,39.9,39.9,,-39.9,,0,-39.9,,0,0,-39.9,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,501400 -- PERIPHERALS < $5000,12030742,12030742 -- UMC MAINT & OP II,20,10432,15632, , , ,0,0,0,0,2123.33,2123.33,2123.33,,-2123.33,,0,-2123.33,,0,0,-2123.33,,351.96,6.03287305,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,501400 -- PERIPHERALS < $5000,12022390,12022390 -- UMC BUSINESS OFFICE,20,10435,15635, , , ,0,0,0,0,93.57,93.57,93.57,,-93.57,,0,-93.57,,0,0,-93.57,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,501400 -- PERIPHERALS < $5000,12001303,12001303 -- CONNECTION PROGRAM PLAN,20,10440,69433, , , ,0,0,0,0,416.32,416.32,416.32,,-416.32,,0,-416.32,,0,0,-416.32,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,501400 -- PERIPHERALS < $5000,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,175,175,175,,-175,,0,-175,,0,0,-175,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,501400 -- PERIPHERALS < $5000,12031643,12031643 -- SF CAPITAL PROJECTS,20,10439,15650, , , ,0,0,0,0,700,700,700,,-700,,0,-700,,0,0,-700,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,501600 -- NETWORK COMM DEVICES < $5000,12001569,12001569 -- WIRELESS/CELLULAR,20,10440,73963, , , ,0,0,0,0,29200.62,29200.62,29200.62,,-29200.62,,0,-29200.62,,0,0,-29200.62,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,502899 -- ID RENTALS,12014330,12014330 -- NIGHT WALK NIGHT RID,20,10436,15642, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,9.5,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,502899 -- ID RENTALS,12014693,12014693 -- UMC GAMES AREA,20,10437,15645, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,245,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,502899 -- ID RENTALS,12000875,12000875 -- PIZZA STU LEADERSHIP FUNDS,20,10430,62526, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,122,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,502899 -- ID RENTALS,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,131.55,131.55,131.55,,-131.55,,0,-131.55,,0,0,-131.55,,58.62,2.24411464,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,502899 -- ID RENTALS,12020401,12020401 -- UMC ADMINISTRATION,20,10430,15621, , , ,0,0,0,0,308.1,308.1,308.1,,-308.1,,0,-308.1,,0,0,-308.1,,40,7.7025,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,507602 -- RECRUIT/PROCURE ADV SERVICES,12014693,12014693 -- UMC GAMES AREA,20,10437,15645, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,400,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,507602 -- RECRUIT/PROCURE ADV SERVICES,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,40,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,507602 -- RECRUIT/PROCURE ADV SERVICES,12020401,12020401 -- UMC ADMINISTRATION,20,10430,15621, , , ,0,0,0,0,175,175,175,,-175,,0,-175,,0,0,-175,,0,,,,,
