PAGEBY1,PAGEBY2,ACCTTREE LEVEL02,ACCTTREE L02,ACCTTREE LEVEL03,ACCTTREE LEVEL04,ACCTTREE LEVEL05,ACCTTREE LEVEL06,ACCT,MTREF,MTREF VALUE,MTREF VALUE DESC,ACCT CODE,DESC,DESC,BUDGET,ACTUALS,ENCUMB,BAE CODE,SPDTYPE CODE,SPDTYPE DESC,FND,ORG,PGM,BU PC,PROJ,ACT,SUB,EPC,EXP PURPOSE DESC,POSN,JB CODE,JB DESC,REF,PO,INV ID,INV DATE,PAYCHECK NUM,VNDR,SRC,LN#,JRNL ID,JRNL DATE,FY,PD,POSTED DATE,PET OPER ID,PET DATE,PET SEQ NUM
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,432.8,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,733656,4101,STUDENT ASST I, , , ,3/10/2018 0:00,6618280, ,PAY,1156,PAY1361473,3/23/2018 0:00,2018,9,3/16/2018 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,530.18,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,733656,4101,STUDENT ASST I, , , ,4/7/2018 0:00,6660677, ,PAY,1165,PAY1370254,4/20/2018 0:00,2018,10,4/13/2018 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,454.44,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,733656,4101,STUDENT ASST I, , , ,4/21/2018 0:00,6695697, ,PAY,1142,PAY1373946,5/4/2018 0:00,2018,11,4/27/2018 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,159.6,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,733656,4101,STUDENT ASST I, , , ,5/5/2018 0:00,6703393, ,PAY,1179,PAY1377271,5/18/2018 0:00,2018,11,5/11/2018 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,530.18,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,733656,4101,STUDENT ASST I, , , ,6/2/2018 0:00,6742934, ,PAY,1084,PAY1384454,6/15/2018 0:00,2018,12,6/8/2018 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,232.63,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,733656,4101,STUDENT ASST I, , , ,6/16/2018 0:00,6772216, ,PAY,1181,PAY1388767,6/29/2018 0:00,2018,12,6/22/2018 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,140.66,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,733656,4101,STUDENT ASST I, , , ,6/30/2018 0:00,6777171, ,PAY,1162,PAY1394211,6/30/2018 0:00,2018,996,7/9/2018 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,183.94,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,733656,4101,STUDENT ASST I, , , ,7/14/2018 0:00,6782479, ,PAY,1188,PAY1399507,7/27/2018 0:00,2019,1,7/20/2018 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,78.45,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,733656,4101,STUDENT ASST I, , , ,8/25/2018 0:00,6849630, ,PAY,1087,PAY1410299,9/7/2018 0:00,2019,3,9/4/2018 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,54.1,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,733656,4101,STUDENT ASST I, , , ,9/8/2018 0:00,6856082, ,PAY,1087,PAY1412717,9/21/2018 0:00,2019,3,9/14/2018 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,PET PAYROLL EXPENSE TRANSFER,,,0,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,733656,4101,STUDENT ASST I, , , ,6/16/2018 0:00,6772216, ,PET,124,PET1420850,10/17/2018 0:00,2019,4,10/17/2018 0:00,FAIC000002,10/9/2018 0:00,3
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,PET PAYROLL EXPENSE TRANSFER,,,0,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,733656,4101,STUDENT ASST I, , , ,6/30/2018 0:00,6777171, ,PET,124,PET1420850,10/17/2018 0:00,2019,4,10/17/2018 0:00,FAIC000002,10/9/2018 0:00,3
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,159.6,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,625037,4102,STUDENT ASST II, , , ,8/24/2019 0:00,7364655, ,PAY,1050,PAY1502587,9/6/2019 0:00,2020,3,8/30/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,250.8,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,625037,4102,STUDENT ASST II, , , ,9/7/2019 0:00,7370929, ,PAY,1048,PAY1505489,9/20/2019 0:00,2020,3,9/13/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,285,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,625037,4102,STUDENT ASST II, , , ,9/21/2019 0:00,7407175, ,PAY,1089,PAY1509053,10/4/2019 0:00,2020,4,9/27/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,239.4,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,625037,4102,STUDENT ASST II, , , ,10/5/2019 0:00,7415033, ,PAY,1112,PAY1512579,10/18/2019 0:00,2020,4,10/11/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,250.8,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,625037,4102,STUDENT ASST II, , , ,10/19/2019 0:00,7452118, ,PAY,1140,PAY1515768,11/1/2019 0:00,2020,5,10/28/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,159.6,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,625037,4102,STUDENT ASST II, , , ,11/2/2019 0:00,7460679, ,PAY,1156,PAY1519190,11/15/2019 0:00,2020,5,11/8/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,182.4,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,625037,4102,STUDENT ASST II, , , ,11/16/2019 0:00,7498027, ,PAY,1156,PAY1522359,11/29/2019 0:00,2020,5,11/22/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,114,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,625037,4102,STUDENT ASST II, , , ,11/30/2019 0:00,7506366, ,PAY,1053,PAY1524813,12/13/2019 0:00,2020,6,12/6/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,262.2,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,625037,4102,STUDENT ASST II, , , ,12/14/2019 0:00,7543491, ,PAY,1097,PAY1527898,12/27/2019 0:00,2020,6,12/20/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,132,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,625037,4102,STUDENT ASST II, , , ,1/25/2020 0:00,7588896, ,PAY,1090,PAY1535683,2/7/2020 0:00,2020,8,1/31/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,192,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,625037,4102,STUDENT ASST II, , , ,2/22/2020 0:00,7634145, ,PAY,1152,PAY1541687,3/6/2020 0:00,2020,9,2/28/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,120,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,625037,4102,STUDENT ASST II, , , ,3/7/2020 0:00,7642471, ,PAY,1187,PAY1544633,3/20/2020 0:00,2020,9,3/13/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,180,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,625037,4102,STUDENT ASST II, , , ,4/4/2020 0:00,7694365, ,PAY,1045,PAY1550206,4/17/2020 0:00,2020,10,4/10/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,360,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,625037,4102,STUDENT ASST II, , , ,4/18/2020 0:00,7732095, ,PAY,1037,PAY1553712,5/1/2020 0:00,2020,11,4/24/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,360,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,625037,4102,STUDENT ASST II, , , ,5/2/2020 0:00,7739901, ,PAY,970,PAY1557111,5/15/2020 0:00,2020,11,5/8/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,360,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,625037,4102,STUDENT ASST II, , , ,5/16/2020 0:00,7776476, ,PAY,930,PAY1560512,5/29/2020 0:00,2020,11,5/22/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,360,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,625037,4102,STUDENT ASST II, , , ,5/30/2020 0:00,7782468, ,PAY,774,PAY1563664,6/12/2020 0:00,2020,12,6/5/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,180,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,625037,4102,STUDENT ASST II, , , ,6/13/2020 0:00,7811718, ,PAY,863,PAY1567400,6/26/2020 0:00,2020,12,6/22/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,360,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,625037,4102,STUDENT ASST II, , , ,6/27/2020 0:00,7815125, ,PAY,896,PAY1572362,7/10/2020 0:00,2021,1,7/6/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,360,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,625037,4102,STUDENT ASST II, , , ,7/11/2020 0:00,7818843, ,PAY,899,PAY1576750,7/24/2020 0:00,2021,1,7/17/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,360,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,625037,4102,STUDENT ASST II, , , ,7/25/2020 0:00,7848120, ,PAY,882,PAY1579562,8/7/2020 0:00,2021,2,7/31/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,360,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,625037,4102,STUDENT ASST II, , , ,8/8/2020 0:00,7851599, ,PAY,913,PAY1581975,8/21/2020 0:00,2021,2,8/14/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,91.2,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,628257,4102,STUDENT ASST II, , , ,6/1/2019 0:00,7255838, ,PAY,1081,PAY1477260,6/14/2019 0:00,2019,12,6/7/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,450.3,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,628257,4102,STUDENT ASST II, , , ,6/29/2019 0:00,7291708, ,PAY,1180,PAY1487083,6/30/2019 0:00,2019,996,7/8/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,PET PAYROLL EXPENSE TRANSFER,,,0,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,628257,4102,STUDENT ASST II, , , ,7/13/2019 0:00,7297323, ,PET,68,PET1493846,7/25/2019 0:00,2020,1,7/25/2019 0:00,DURA000001,7/25/2019 0:00,99
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,461.7,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,628257,4102,STUDENT ASST II, , , ,7/13/2019 0:00,7297323, ,PAY,1275,PAY1492400,7/26/2019 0:00,2020,1,7/19/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,535.8,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,628257,4102,STUDENT ASST II, , , ,8/10/2019 0:00,7333271, ,PAY,1133,PAY1498894,8/23/2019 0:00,2020,2,8/16/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,763.8,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,628257,4102,STUDENT ASST II, , , ,9/5/2019 0:00,7368635, ,PAY,321,PAY1504943,9/13/2019 0:00,2020,3,9/13/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,444.6,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,628257,4102,STUDENT ASST II, , , ,9/7/2019 0:00,7373578, ,PAY,1048,PAY1505489,9/20/2019 0:00,2020,3,9/13/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,410.4,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,628257,4102,STUDENT ASST II, , , ,9/21/2019 0:00,7410110, ,PAY,1089,PAY1509053,10/4/2019 0:00,2020,4,9/27/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,433.2,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,628257,4102,STUDENT ASST II, , , ,10/5/2019 0:00,7418041, ,PAY,1112,PAY1512579,10/18/2019 0:00,2020,4,10/11/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,484.5,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,628257,4102,STUDENT ASST II, , , ,11/2/2019 0:00,7463865, ,PAY,1156,PAY1519190,11/15/2019 0:00,2020,5,11/8/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,456,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,628257,4102,STUDENT ASST II, , , ,11/16/2019 0:00,7501282, ,PAY,1156,PAY1522359,11/29/2019 0:00,2020,5,11/22/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,433.2,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,628257,4102,STUDENT ASST II, , , ,11/30/2019 0:00,7509402, ,PAY,1053,PAY1524813,12/13/2019 0:00,2020,6,12/6/2019 0:00, ,, 
